iter	Passed	Remaining
0	162	162214
1	211	105433
2	262	87179
3	319	79514
4	374	74442
5	428	70963
6	487	69085
7	548	67969
8	600	66154
9	656	65000
10	716	64429
11	779	64219
12	841	63890
13	897	63190
14	957	62861
15	1024	63022
16	1083	62659
17	1140	62222
18	1196	61767
19	1252	61356
20	1309	61058
21	1365	60723
22	1423	60473
23	1481	60266
24	1539	60057
25	1593	59703
26	1647	59354
27	1712	59447
28	1777	59510
29	1852	59903
30	1914	59828
31	1978	59835
32	2037	59691
33	2095	59533
34	2168	59787
35	2227	59636
36	2282	59413
37	2339	59238
38	2391	58935
39	2453	58880
40	2518	58897
41	2626	59910
42	2699	60087
43	2772	60249
44	2844	60364
45	2965	61496
46	3044	61730
47	3113	61743
48	3193	61987
49	3279	62313
50	3344	62231
51	3391	61823
52	3455	61745
53	3510	61502
54	3567	61297
55	3631	61221
56	3677	60843
57	3727	60541
58	3776	60237
59	3828	59986
60	3876	59680
61	3932	59487
62	3996	59442
63	4059	59363
64	4113	59176
65	4172	59049
66	4226	58859
67	4288	58771
68	4341	58574
69	4390	58327
70	4451	58249
71	4500	58006
72	4554	57830
73	4610	57696
74	4667	57564
75	4723	57422
76	4770	57179
77	4820	56982
78	4873	56820
79	4926	56654
80	4981	56516
81	5027	56288
82	5088	56215
83	5142	56082
84	5199	55966
85	5258	55882
86	5311	55744
87	5365	55604
88	5420	55482
89	5473	55342
90	5523	55169
91	5576	55039
92	5627	54880
93	5677	54720
94	5728	54575
95	5776	54392
96	5827	54245
97	5882	54144
98	5931	53981
99	5982	53841
100	6035	53723
101	6088	53598
102	6143	53506
103	6195	53372
104	6246	53242
105	6297	53110
106	6357	53059
107	6417	53000
108	6468	52872
109	6519	52752
110	6573	52644
111	6629	52564
112	6682	52454
113	6743	52408
114	6802	52353
115	6854	52233
116	6906	52123
117	6961	52037
118	7015	51940
119	7084	51953
120	7146	51916
121	7198	51806
122	7251	51703
123	7304	51602
124	7360	51522
125	7410	51405
126	7457	51264
127	7515	51198
128	7569	51107
129	7619	50993
130	7670	50880
131	7727	50816
132	7786	50757
133	7840	50670
134	7888	50544
135	7946	50481
136	8005	50426
137	8070	50411
138	8124	50323
139	8173	50208
140	8230	50142
141	8281	50040
142	8334	49948
143	8386	49854
144	8441	49772
145	8487	49644
146	8536	49536
147	8585	49422
148	8634	49312
149	8677	49170
150	8727	49071
151	8779	48979
152	8837	48924
153	8888	48827
154	8946	48771
155	9003	48713
156	9060	48647
157	9110	48550
158	9167	48490
159	9223	48422
160	9275	48334
161	9331	48271
162	9384	48189
163	9438	48111
164	9489	48021
165	9534	47901
166	9586	47819
167	9642	47754
168	9696	47679
169	9750	47607
170	9803	47527
171	9854	47438
172	9913	47389
173	9968	47321
174	10026	47268
175	10086	47221
176	10135	47127
177	10191	47062
178	10243	46983
179	10303	46938
180	10365	46901
181	10429	46874
182	10483	46803
183	10534	46718
184	10584	46628
185	10633	46537
186	10688	46469
187	10744	46408
188	10799	46340
189	10859	46295
190	10915	46231
191	10969	46161
192	11020	46078
193	11073	46004
194	11128	45938
195	11182	45871
196	11231	45783
197	11290	45733
198	11341	45652
199	11397	45590
200	11454	45534
201	11512	45481
202	11566	45413
203	11616	45327
204	11677	45286
205	11728	45205
206	11782	45138
207	11837	45074
208	11891	45007
209	11946	44940
210	11998	44867
211	12050	44790
212	12105	44727
213	12158	44656
214	12213	44592
215	12269	44532
216	12315	44438
217	12366	44361
218	12413	44269
219	12461	44181
220	12508	44090
221	12564	44031
222	12612	43945
223	12665	43876
224	12722	43821
225	12774	43748
226	12836	43712
227	12891	43650
228	12960	43635
229	13015	43573
230	13066	43499
231	13118	43426
232	13174	43369
233	13228	43302
234	13285	43248
235	13338	43179
236	13398	43134
237	13453	43073
238	13501	42990
239	13558	42935
240	13611	42869
241	13657	42777
242	13707	42703
243	13763	42644
244	13819	42586
245	13870	42514
246	13922	42443
247	13975	42376
248	14029	42312
249	14080	42242
250	14133	42176
251	14186	42108
252	14244	42056
253	14293	41980
254	14356	41942
255	14412	41885
256	14467	41826
257	14525	41774
258	14573	41695
259	14621	41615
260	14676	41556
261	14733	41500
262	14786	41435
263	14839	41369
264	14886	41290
265	14947	41246
266	14999	41177
267	15061	41138
268	15119	41088
269	15179	41040
270	15229	40966
271	15284	40908
272	15338	40846
273	15385	40766
274	15433	40688
275	15483	40616
276	15536	40553
277	15590	40489
278	15641	40420
279	15693	40353
280	15744	40286
281	15797	40221
282	15847	40150
283	15899	40083
284	15952	40021
285	16006	39960
286	16057	39891
287	16110	39829
288	16172	39787
289	16227	39729
290	16282	39670
291	16340	39619
292	16390	39550
293	16441	39483
294	16496	39424
295	16558	39382
296	16619	39339
297	16670	39270
298	16722	39206
299	16792	39183
300	16860	39154
301	16917	39100
302	16975	39049
303	17034	39001
304	17103	38973
305	17169	38939
306	17219	38870
307	17276	38814
308	17329	38752
309	17377	38679
310	17433	38621
311	17491	38571
312	17544	38509
313	17602	38456
314	17650	38381
315	17698	38310
316	17750	38245
317	17810	38196
318	17867	38143
319	17925	38090
320	17976	38025
321	18037	37980
322	18093	37922
323	18154	37878
324	18215	37832
325	18268	37768
326	18326	37718
327	18387	37671
328	18446	37622
329	18500	37562
330	18554	37502
331	18608	37440
332	18665	37387
333	18720	37329
334	18778	37276
335	18832	37216
336	18891	37165
337	18945	37106
338	19009	37066
339	19066	37011
340	19123	36956
341	19178	36899
342	19237	36848
343	19295	36795
344	19350	36737
345	19404	36677
346	19454	36611
347	19512	36557
348	19565	36496
349	19622	36442
350	19679	36387
351	19737	36335
352	19796	36284
353	19849	36222
354	19902	36161
355	19959	36105
356	20015	36050
357	20077	36004
358	20137	35955
359	20265	36027
360	20336	35997
361	20394	35943
362	20452	35891
363	20506	35829
364	20564	35776
365	20623	35724
366	20697	35699
367	20753	35642
368	20816	35596
369	20868	35532
370	20923	35473
371	20982	35421
372	21029	35349
373	21090	35300
374	21143	35239
375	21203	35188
376	21272	35153
377	21325	35090
378	21375	35024
379	21427	34961
380	21484	34904
381	21542	34852
382	21592	34784
383	21646	34724
384	21696	34658
385	21749	34595
386	21803	34535
387	21854	34472
388	21917	34425
389	21974	34370
390	22028	34310
391	22083	34251
392	22136	34189
393	22187	34125
394	22246	34073
395	22299	34012
396	22353	33953
397	22410	33897
398	22470	33846
399	22526	33789
400	22574	33721
401	22629	33662
402	22667	33579
403	22721	33519
404	22773	33457
405	22824	33393
406	22875	33330
407	22932	33275
408	22981	33207
409	23040	33155
410	23094	33096
411	23143	33030
412	23195	32967
413	23250	32910
414	23311	32861
415	23363	32799
416	23419	32741
417	23473	32682
418	23529	32626
419	23582	32566
420	23638	32509
421	23694	32453
422	23756	32405
423	23822	32362
424	23881	32310
425	23941	32259
426	23993	32197
427	24044	32134
